ID,PBT_ALLOWED,PBT_PASSED,PBT_READING,PBT_TOLERANT
4906077,16000,true,1470,16800
4906079,16000,true,2570,16800
4906080,16000,true,9700,16800
4906082,16000,true,1080,16800
4906083,16000,true,2300,16800
4906084,33000,true,12400,34650
4906085,16000,true,4500,16800
4906086,23000,true,15100,24150
4906087,16000,true,1330,16800
4906088,50000,true,27000,52500
4906089,16000,true,1880,16800
4906090,16000,true,660,16800
4906091,16000,true,950,16800
4906092,33000,true,17100,34650
4906093,16000,true,3120,16800
4906094,26000,true,8700,27300
4906096,16000,true,1300,16800
4906097,16000,true,1220,16800
4906098,16000,true,3140,16800
4906100,16000,true,1360,16800
4906102,57000,true,45200,59850
4906103,16000,true,1930,16800
4906104,16000,true,930,16800
4906105,16000,true,6400,16800
4906106,23000,true,17400,24150
4906107,26000,true,10900,27300
4906108,48000,true,29400,50400
4906110,16000,true,1390,16800
4906111,16000,true,820,16800
4906112,16000,true,1690,16800
4906113,23000,true,22900,24150
4906114,41000,true,35200,43050
4906115,48000,true,21600,50400
4906116,16000,true,620,16800
4906117,16000,true,8700,16800
4906119,33000,true,14100,34650
4906120,16000,true,3670,16800
4906121,16000,true,1690,16800
4906123,33000,true,16400,34650
4906124,16000,true,930,16800
4906125,33000,true,12400,34650
4906127,16000,true,9800,16800
4906128,33000,true,18000,34650
4906129,16000,true,2410,16800
4906131,16000,true,1410,16800
4906132,41000,true,26200,43050
4906133,16000,true,620,16800
4906134,16000,true,1610,16800
4906135,16000,true,1460,16800
4906137,16000,true,2060,16800
4906139,23000,true,6700,24150
4906140,48000,true,39100,50400
4906142,16000,true,1770,16800
4906144,16000,true,4900,16800
4906145,16000,true,1120,16800
4906146,50000,true,37200,52500
4906147,43000,true,19800,45150
4906148,16000,true,1850,16800
4906149,16000,true,1670,16800
4906150,16000,true,1120,16800
4906151,23000,true,13900,24150
4906155,23000,true,14000,24150
4906156,16000,true,2260,16800
4906157,16000,true,1210,16800
4906158,26000,true,2220,27300
4906159,74000,true,55400,77700
4906160,16000,true,590,16800
4906161,23000,true,13400,24150
4906162,16000,true,860,16800
4906163,16000,true,1030,16800
4906164,33000,true,11700,34650
4906165,23000,true,6800,24150
4906166,16000,true,1520,16800
4906167,16000,true,1160,16800
4906169,16000,true,2740,16800
4906170,16000,true,640,16800
4906171,16000,true,1230,16800
4906172,33000,true,16500,34650
4906173,33000,true,10700,34650
4906174,23000,true,10300,24150
4906176,16000,true,2740,16800
4906177,16000,true,1940,16800
4906179,16000,true,700,16800
4906180,23000,true,15800,24150
4906181,16000,true,1000,16800
4906182,16000,true,6600,16800
4906183,50000,true,20100,52500
4906184,16000,true,4600,16800
4906185,16000,true,1100,16800
4906186,16000,true,990,16800
4906187,16000,true,1230,16800
4906188,33000,true,11100,34650
4906189,23000,true,16200,24150
4906190,16000,true,2700,16800
4906192,16000,true,950,16800
4906193,16000,true,560,16800
4906194,16000,true,12900,16800
4906195,16000,true,470,16800
4906196,23000,true,10100,24150
4906197,73000,true,69000,76650
4906198,16000,true,8600,16800
4906199,23000,true,8200,24150
4906202,16000,true,1240,16800
4906203,48000,true,44000,50400
4906204,23000,true,13600,24150
4906205,16000,true,2000,16800
4906206,16000,false,16900,16800
4906207,23000,true,19600,24150
4906208,16000,true,7200,16800
4906209,16000,true,980,16800
4906210,16000,true,1400,16800
4906211,16000,true,1600,16800
4906212,16000,true,2580,16800
4906213,26000,true,11900,27300
4906214,16000,true,2480,16800
4906215,16000,true,1440,16800
4906217,16000,true,1020,16800
4906218,16000,true,1720,16800
4906219,48000,true,35300,50400
4906220,16000,true,7400,16800
4906222,65000,true,17400,68250
4906223,36000,true,18300,37800
4906224,65000,true,17600,68250
4906226,48000,true,32200,50400
4906227,16000,true,1040,16800
4906229,23000,true,11400,24150
4906230,16000,true,2010,16800
4906231,16000,true,640,16800
4906232,16000,true,570,16800
4906233,16000,true,860,16800
4906234,16000,true,1100,16800
4906235,48000,true,35300,50400
4906236,16000,true,1790,16800
4906237,16000,true,1030,16800
4906238,16000,true,4690,16800
4906239,16000,true,1380,16800
4906240,16000,true,5700,16800
4906241,16000,true,1240,16800
4906242,16000,true,780,16800
4906244,16000,true,1250,16800
4906245,16000,true,1630,16800
4906246,16000,true,5700,16800
4906247,23000,true,15600,24150
4906249,48000,true,34000,50400
4906250,16000,true,1470,16800
4906251,50000,true,39900,52500
4906252,23000,true,19000,24150
4906253,33000,true,15000,34650
4906254,16000,true,1400,16800
4906255,23000,true,16900,24150
4906256,16000,true,1070,16800
4906257,33000,true,17700,34650
4906259,23000,true,9000,24150
4906261,16000,true,1140,16800
4906262,23000,true,15700,24150
4906263,48000,true,34400,50400
4906265,16000,true,2160,16800
4906266,16000,true,2160,16800
4906267,16000,true,1660,16800
4906268,23000,true,7600,24150
4906269,50000,true,38900,52500
4906270,16000,true,7200,16800
4906271,23000,true,11600,24150
4906272,16000,true,1020,16800
4906273,33000,true,12500,34650
4906274,16000,true,2160,16800
4906275,16000,true,1340,16800
4906276,16000,true,8400,16800
4906278,16000,true,2010,16800
4906279,48000,true,48100,50400
4906280,41000,true,34900,43050
4906281,48000,true,37900,50400
4906282,16000,true,2110,16800
4906283,16000,true,1270,16800
4906284,16000,true,1930,16800
4906285,16000,true,2640,16800
4906286,16000,true,2890,16800
4906287,16000,true,650,16800
4906288,48000,true,41700,50400
4906290,40000,true,13100,42000
4906291,22000,true,7400,23100
4906292,23000,true,13800,24150
4906293,48000,true,32600,50400
4906294,16000,true,7200,16800
4906295,16000,true,9700,16800
4906296,41000,true,31900,43050
4906297,23000,true,16200,24150
4906298,16000,true,8800,16800
4906299,16000,true,840,16800
4906300,16000,true,920,16800
4906301,16000,true,1070,16800
4906302,16000,true,1360,16800
4906303,16000,true,730,16800
4906304,16000,true,2160,16800
4906306,33000,true,9400,34650
4906307,33000,true,3540,34650
4906308,57000,true,17300,59850
4906310,16000,true,2160,16800
4906312,16000,true,1110,16800
4906313,16000,true,11200,16800
4906315,16000,true,8900,16800
4906317,16000,true,1480,16800
4906318,16000,true,850,16800
4906320,23000,true,17400,24150
