TRUCK_ID,ALLOWED,PASSED,READING,TOLERANT
4901896,10000,true,700,11250
4901897,6000,true,1240,6750
4901897,10000,true,1210,11250
4901898,6000,true,660,6750
4901898,10000,true,530,11250
4901899,6000,true,790,6750
4901899,10000,true,530,11250
4901900,6000,true,3400,6750
4901900,10000,true,4800,11250
4901902,6000,true,500,6750
4901902,10000,true,250,11250
4901903,6000,true,3500,6750
4901903,10000,true,4900,11250
4901903,17000,true,7300,19125
4901904,6000,true,940,6750
4901904,10000,true,540,11250
4901906,6000,true,500,6750
4901906,10000,true,470,11250
4901907,6000,true,610,6750
4901907,10000,true,410,11250
4901908,6000,true,1470,6750
4901908,10000,true,1050,11250
4901909,6000,true,330,6750
4901909,10000,true,170,11250
4901912,6000,true,500,6750
4901912,10000,true,410,11250
4901913,6000,true,4200,6750
4901913,10000,true,3900,11250
4901913,10000,true,3900,11250
4901913,10000,true,2100,11250
4901914,6000,true,620,6750
4901914,10000,true,420,11250
4901915,6000,true,4200,6750
4901915,17000,true,13300,19125
4901918,6000,true,480,6750
4901918,10000,true,340,11250
4901919,6000,true,1070,6750
4901919,10000,true,850,11250
4901920,6000,true,1120,6750
4901920,10000,true,1310,11250
4901921,6000,true,520,6750
4901921,10000,true,290,11250
4901923,6000,true,520,6750
4901923,10000,true,520,11250
4901925,6000,true,3600,6750
4901925,10000,true,5200,11250
4901926,6000,true,3300,6750
4901926,10000,true,5400,11250
4901926,25000,true,8000,28125
4901927,6000,true,520,6750
4901927,10000,true,820,11250
4901928,6000,true,1190,6750
4901928,10000,true,930,11250
4901929,6000,true,1470,6750
4901929,10000,true,1050,11250
4901930,6000,true,1450,6750
4901930,10000,true,1030,11250
4901931,6000,true,1450,6750
4901931,10000,true,1030,11250
4901932,6000,true,260,6750
4901932,10000,true,170,11250
4901934,6000,true,4200,6750
4901934,10000,true,4400,11250
4901936,6000,true,3300,6750
4901936,10000,true,2500,11250
4901937,6000,true,3700,6750
4901937,10000,true,4700,11250
4901937,17000,true,4600,19125
4901938,6000,true,3000,6750
4901938,10000,true,8300,11250
4901938,25000,true,19900,28125
4901939,6000,true,3000,6750
4901939,17000,true,11800,19125
4901940,6000,true,4000,6750
4901940,10000,true,6000,11250
4901940,10000,true,2400,11250
4901940,10000,true,2900,11250
4901941,6000,true,560,6750
4901941,10000,true,490,11250
4901942,6000,true,3400,6750
4901942,10000,true,4400,11250
4901943,6000,true,3500,6750
4901943,17000,true,5200,19125
4901944,6000,true,400,6750
4901944,10000,true,270,11250
4901946,6000,true,770,6750
4901946,10000,true,880,11250
4901947,6000,true,4000,6750
4901947,17000,true,11300,19125
4901947,10000,true,8600,11250
4901947,17000,true,14700,19125
4901948,6000,true,3000,6750
4901948,17000,true,10000,19125
4901948,25000,true,17500,28125
4901949,6000,true,750,6750
4901949,10000,true,680,11250
4901950,6000,true,1020,6750
4901950,10000,true,970,11250
4901951,6000,true,660,6750
4901951,10000,true,380,11250
4901953,6000,true,920,6750
4901953,10000,true,420,11250
4901954,6000,true,60,6750
4901954,10000,true,740,11250
4901955,6000,true,430,6750
4901955,10000,true,340,11250
4901956,6000,true,540,6750
4901956,10000,true,430,11250
4901957,6000,true,680,6750
4901957,10000,true,380,11250
4901958,6000,true,2500,6750
4901958,10000,true,5100,11250
4901959,6000,true,3700,6750
4901959,10000,true,4700,11250
4901960,6000,true,3000,6750
4901960,10000,true,2200,11250
4901961,6000,true,1600,6750
4901961,10000,true,4100,11250
4901963,6000,true,450,6750
4901963,10000,true,300,11250
4901964,6000,true,1440,6750
4901964,10000,true,1030,11250
4901965,6000,true,4000,6750
4901965,17000,true,8500,19125
4901967,6000,true,440,6750
4901967,10000,true,280,11250
4901969,6000,true,530,6750
4901969,10000,true,440,11250
4901972,6000,true,530,6750
4901972,10000,true,450,11250
4901973,6000,true,1600,6750
4901973,10000,true,2600,11250
4901977,6000,true,2400,6750
4901977,17000,true,11500,19125
4901979,6000,true,950,6750
4901979,10000,true,550,11250
4901980,6000,true,70,6750
4901980,10000,true,650,11250
4901981,6000,true,660,6750
4901981,10000,true,450,11250
4901982,6000,true,1020,6750
4901982,10000,true,560,11250
4901983,6000,true,600,6750
4901983,10000,true,320,11250
4901984,6000,true,1180,6750
4901984,10000,true,1290,11250
4901985,6000,true,410,6750
4901985,10000,true,230,11250
4901987,6000,true,420,6750
4901987,10000,true,350,11250
4901988,6000,true,3500,6750
4901988,10000,true,4100,11250
4901988,17000,true,4600,19125
4901989,6000,true,580,6750
4901989,10000,true,350,11250
4901990,6000,true,580,6750
4901990,10000,true,330,11250
4901991,6000,true,1410,6750
4901991,17000,true,3030,19125
4901994,6000,true,1200,6750
4901994,10000,true,730,11250
4901995,6000,true,2800,6750
4901995,17000,true,4200,19125
4901998,6000,true,4600,6750
4901998,17000,true,12600,19125
4901998,25000,true,13200,28125
4902000,6000,true,2800,6750
4902000,17000,true,3700,19125
4902002,6000,true,580,6750
4902002,10000,true,420,11250
4902003,6000,true,250,6750
4902003,10000,true,140,11250
4902005,6000,true,2100,6750
4902005,10000,true,4100,11250
4902006,6000,true,670,6750
4902006,10000,true,430,11250
4902007,6000,true,2400,6750
4902007,10000,true,4800,11250
4902008,6000,true,2400,6750
4902008,10000,true,2600,11250
4902010,6000,true,1000,6750
4902010,10000,true,870,11250
4902011,6000,true,1900,6750
4902011,10000,true,2800,11250
4902012,6000,true,400,6750
4902012,10000,true,270,11250
4902013,6000,true,760,6750
4902013,10000,true,540,11250
4902014,6000,true,850,6750
4902014,10000,true,600,11250
4902015,6000,true,3000,6750
4902015,17000,true,14400,19125
4902015,17000,true,12100,19125
4902015,17000,true,10400,19125
4902016,6000,true,3600,6750
4902016,10000,true,3900,11250
4902017,6000,true,1440,6750
4902017,10000,true,1030,11250
4902018,6000,true,4700,6750
4902018,17000,true,5800,19125
4902019,6000,true,3600,6750
4902019,10000,true,3400,11250
4902020,6000,true,1440,6750
4902020,10000,true,1030,11250
4902021,6000,true,340,6750
4902021,10000,true,210,11250
4902022,6000,true,820,6750
4902022,10000,true,520,11250
4902023,6000,true,2900,6750
4902023,10000,true,3900,11250
4902024,6000,true,510,6750
4902024,10000,true,280,11250
4902025,6000,true,610,6750
4902025,10000,true,490,11250
4902026,6000,true,360,6750
4902026,10000,true,290,11250
4902027,6000,true,4800,6750
4902027,10000,true,6700,11250
4902028,6000,true,2700,6750
4902028,17000,true,4800,19125
4902029,6000,true,3800,6750
4902029,17000,true,12600,19125
4902029,25000,true,20700,28125
4902030,6000,true,4100,6750
4902030,10000,true,6600,11250
4902030,25000,true,15800,28125
4902031,6000,true,3300,6750
4902031,17000,true,11400,19125
4902031,25000,true,20100,28125
4902032,6000,true,1070,6750
4902032,10000,true,660,11250
4902033,6000,true,4800,6750
4902033,10000,true,4200,11250
4902035,6000,true,560,6750
4902035,10000,true,340,11250
4902037,6000,true,3600,6750
4902037,10000,true,5100,11250
4902037,17000,true,5900,19125
4902039,6000,true,1410,6750
4902039,10000,true,870,11250
4902040,6000,true,580,6750
4902040,10000,true,450,11250
4902042,6000,true,840,6750
4902042,10000,true,710,11250
4902043,6000,true,420,6750
4902043,10000,true,240,11250
4902044,6000,true,1090,6750
4902044,10000,true,730,11250
4902045,6000,true,3300,6750
4902045,10000,true,5500,11250
4902045,17000,true,4900,19125
4902046,6000,true,2600,6750
4902046,10000,true,5100,11250
4902046,17000,true,5300,19125
4902047,6000,true,4000,6750
4902047,10000,true,7000,11250
4902047,17000,true,11000,19125
4902048,6000,true,2400,6750
4902048,10000,true,5900,11250
4902051,6000,true,3600,6750
4902051,10000,true,4100,11250
4902052,6000,true,4400,6750
4902052,17000,true,12800,19125
4902052,25000,true,18900,28125
4902052,25000,true,19000,28125
4902054,6000,true,440,6750
4902054,10000,true,420,11250
4902055,6000,true,1900,6750
4902055,10000,true,5200,11250
4902057,6000,true,2800,6750
4902057,10000,true,5000,11250
4902057,10000,true,4600,11250
4902059,6000,true,2600,6750
4902059,17000,true,7500,19125
4902060,6000,true,4600,6750
4902060,17000,true,17200,19125
4902062,6000,true,440,6750
4902062,10000,true,280,11250
4902063,6000,true,630,6750
4902063,10000,true,370,11250
4902067,6000,true,340,6750
4902067,10000,true,210,11250
4902068,6000,true,410,6750
4902068,10000,true,360,11250
4902069,6000,true,1600,6750
4902069,10000,true,3100,11250
4902070,6000,true,410,6750
4902070,10000,true,260,11250
4902071,6000,true,4000,6750
4902071,17000,true,9700,19125
4902074,6000,true,2100,6750
4902074,10000,true,7000,11250
4902075,6000,true,3600,6750
4902075,10000,true,3100,11250
4902075,17000,true,5000,19125
4902076,6000,true,450,6750
4902076,10000,true,380,11250
4902077,6000,true,3700,6750
4902077,10000,true,4000,11250
4902078,6000,true,600,6750
4902078,10000,true,400,11250
4902079,6000,true,600,6750
4902079,10000,true,430,11250
4902080,6000,true,1000,6750
4902080,10000,true,750,11250
4902081,6000,true,500,6750
4902081,10000,true,310,11250
4902084,6000,true,1270,6750
4902084,10000,true,1240,11250
4902085,6000,true,3300,6750
4902085,10000,true,5100,11250
4902086,6000,true,570,6750
4902086,10000,true,410,11250
4902091,6000,true,660,6750
4902091,10000,true,620,11250
4902093,6000,true,440,6750
4902093,10000,true,350,11250
4902094,6000,true,4400,6750
4902094,17000,true,9500,19125
4902095,6000,true,930,6750
4902095,10000,true,760,11250
4902096,6000,true,480,6750
4902096,10000,true,430,11250
4902097,6000,true,710,6750
4902097,10000,true,560,11250
4902098,6000,true,510,6750
4902098,10000,true,440,11250
4902099,6000,true,1320,6750
4902099,10000,true,1340,11250
4902100,6000,true,640,6750
4902100,10000,true,340,11250
4902101,6000,true,290,6750
4902101,10000,true,180,11250
4902102,6000,true,1550,6750
4902102,10000,true,1320,11250
4902103,6000,true,3000,6750
4902103,10000,true,4900,11250
4902104,6000,true,620,6750
4902104,10000,true,350,11250
4902105,6000,true,450,6750
4902105,10000,true,350,11250
4902106,6000,true,950,6750
4902106,10000,true,810,11250
4902107,6000,true,920,6750
4902107,10000,true,620,11250
4902109,6000,true,1380,6750
4902109,10000,true,990,11250
4902110,6000,true,480,6750
4902110,10000,true,340,11250
4902111,6000,true,860,6750
4902111,10000,true,660,11250
4902112,6000,true,3300,6750
4902112,10000,true,2500,11250
4902113,6000,true,550,6750
4902113,10000,true,350,11250
4902116,6000,true,4300,6750
4902116,17000,true,3400,19125
4902116,10000,true,3200,11250
4902117,6000,true,2900,6750
4902117,17000,true,6100,19125
4902118,6000,true,2800,6750
4902118,17000,true,3600,19125
4902119,6000,true,280,6750
4902119,10000,true,260,11250
4902120,6000,true,3700,6750
4902120,10000,true,6000,11250
4902120,10000,true,4700,11250
4902121,6000,true,430,6750
4902121,10000,true,340,11250
4902123,6000,true,210,6750
4902123,10000,true,260,11250
4902124,6000,true,4400,6750
4902124,10000,true,7600,11250
4902124,25000,true,19000,28125
4902125,6000,true,4000,6750
4902125,10000,true,6600,11250
4902127,6000,true,1090,6750
4902127,10000,true,570,11250
4902128,6000,true,820,6750
4902128,10000,true,630,11250
4902129,6000,true,550,6750
4902129,10000,true,320,11250
4902130,6000,false,7200,6750
4902130,17000,true,12200,19125
4902131,6000,true,840,6750
4902131,10000,true,610,11250
4902132,6000,true,330,6750
4902132,10000,true,200,11250
4902133,6000,true,4100,6750
4902133,17000,true,5700,19125
4902133,17000,true,6200,19125
4902133,17000,true,5100,19125
4902134,6000,true,410,6750
4902134,10000,true,300,11250
4902135,6000,true,4300,6750
4902135,17000,true,12400,19125
4902136,6000,true,5100,6750
4902136,10000,true,6700,11250
4902138,12000,true,4300,13500
4902138,17000,true,6800,19125
4902139,6000,true,2900,6750
4902139,10000,true,5700,11250
4902140,6000,true,3500,6750
4902140,10000,true,10400,11250
4902140,25000,true,18700,28125
4902141,6000,true,390,6750
4902141,10000,true,250,11250
4902142,6000,true,3500,6750
4902142,17000,true,12200,19125
4902143,6000,true,3800,6750
4902143,10000,true,3800,11250
4902143,10000,true,4600,11250
4902144,6000,true,3100,6750
4902144,10000,true,5400,11250
4902146,6000,true,350,6750
4902146,10000,true,230,11250
4902147,6000,true,2400,6750
4902147,10000,true,4800,11250
4902148,6000,true,3600,6750
4902148,10000,true,4400,11250
4902148,17000,true,3200,19125
4902148,10000,true,2100,11250
4902149,6000,true,1220,6750
4902149,10000,true,960,11250
4902150,6000,true,340,6750
4902150,10000,true,170,11250
4902152,6000,true,4300,6750
4902152,17000,true,10900,19125
4902152,25000,true,18700,28125
4902153,6000,true,540,6750
4902153,10000,true,400,11250
4902154,6000,true,4700,6750
4902154,17000,true,12400,19125
4902154,17000,true,14000,19125
4902154,17000,true,12300,19125
4902154,17000,true,14900,19125
4902155,6000,true,1410,6750
4902155,10000,true,1010,11250
4902156,6000,true,1380,6750
4902156,10000,true,990,11250
4902157,6000,true,1380,6750
4902157,10000,true,990,11250
4902158,6000,true,1380,6750
4902158,10000,true,990,11250
4902159,6000,true,930,6750
4902159,10000,true,1140,11250
4902160,6000,true,1800,6750
4902160,17000,true,7100,19125
4902160,25000,true,12600,28125
4902161,6000,true,5600,6750
4902161,17000,true,14700,19125
4902161,25000,true,27100,28125
4902162,6000,true,530,6750
4902162,10000,true,400,11250
4902163,6000,true,1100,6750
4902163,10000,true,3900,11250
4902164,6000,true,500,6750
4902164,10000,true,330,11250
4902165,6000,true,2200,6750
4902165,10000,true,4500,11250
4902165,17000,true,3600,19125
4902166,6000,true,730,6750
4902166,10000,true,600,11250
4902167,6000,true,430,6750
4902167,10000,true,270,11250
4902168,6000,true,600,6750
4902168,10000,true,400,11250
4902169,6000,true,530,6750
4902169,10000,true,310,11250
4902170,6000,true,4000,6750
4902170,17000,true,12300,19125
4902171,6000,true,1070,6750
4902171,10000,true,690,11250
4902172,6000,true,710,6750
4902172,10000,true,390,11250
4902173,6000,true,1300,6750
4902173,10000,true,2600,11250
4902174,6000,true,570,6750
4902174,10000,true,440,11250
4902175,6000,true,750,6750
4902175,10000,true,770,11250
4902177,6000,true,2400,6750
4902177,10000,true,3700,11250
4902178,6000,true,730,6750
4902178,10000,true,510,11250
4902179,6000,true,780,6750
4902179,10000,true,600,11250
4902180,6000,true,640,6750
4902180,10000,true,430,11250
4902181,6000,true,4300,6750
4902181,17000,true,11800,19125
4902182,6000,true,260,6750
4902182,10000,true,210,11250
4902183,6000,true,460,6750
4902183,10000,true,350,11250
4902184,6000,true,3300,6750
4902184,10000,true,5200,11250
4902186,6000,true,3700,6750
4902186,10000,true,5100,11250
4902186,17000,true,3500,19125
4902187,6000,true,620,6750
4902187,10000,true,1040,11250
4902188,6000,true,590,6750
4902188,10000,true,360,11250
4902189,6000,true,4800,6750
4902189,17000,true,12300,19125
4902190,6000,true,560,6750
4902190,10000,true,340,11250
4902191,6000,true,3900,6750
4902191,10000,true,8300,11250
4902192,6000,true,640,6750
4902192,10000,true,450,11250
4902193,6000,true,1170,6750
4902193,10000,true,780,11250
4902194,6000,true,4000,6750
4902194,17000,true,13900,19125
4902194,25000,true,22800,28125
4902195,6000,true,570,6750
4902195,10000,true,350,11250
4902196,6000,true,1390,6750
4902196,10000,true,1000,11250
4902197,6000,true,4100,6750
4902197,17000,true,11300,19125
4902197,25000,true,17400,28125
4902197,25000,true,19400,28125
4902198,6000,true,3400,6750
4902198,10000,true,8800,11250
4902198,25000,true,19400,28125
4902199,6000,true,960,6750
4902199,10000,true,850,11250
4902200,6000,true,560,6750
4902200,10000,true,380,11250
4902201,6000,true,3200,6750
4902201,10000,true,3500,11250
4902201,17000,true,4800,19125
4902202,6000,true,1330,6750
4902202,10000,true,1480,11250
4902203,6000,true,2700,6750
4902203,10000,true,3400,11250
4902205,6000,true,4600,6750
4902205,17000,true,11300,19125
4902205,17000,true,10600,19125
4902205,17000,true,10700,19125
4902208,6000,true,2430,6750
4902208,17000,true,4740,19125
4902211,6000,true,2900,6750
4902211,17000,true,5700,19125
4902213,6000,true,3200,6750
4902213,10000,true,6200,11250
4902213,10000,true,5200,11250
4902214,6000,true,400,6750
4902214,10000,true,290,11250
4902215,6000,true,4000,6750
4902215,10000,true,4100,11250
4902217,6000,true,2900,6750
4902217,10000,true,3700,11250
4902218,6000,true,1140,6750
4902218,10000,true,820,11250
4902220,6000,true,3400,6750
4902220,10000,true,6500,11250
4902221,6000,true,780,6750
4902221,10000,true,500,11250
4902222,6000,true,870,6750
4902222,17000,true,1010,19125
4902223,6000,true,730,6750
4902223,10000,true,460,11250
4902224,6000,true,3700,6750
4902224,10000,true,4000,11250
4902224,17000,true,4100,19125
4902226,6000,true,680,6750
4902226,10000,true,580,11250
4902227,6000,true,3400,6750
4902227,17000,true,13900,19125
4902227,17000,true,13400,19125
4902227,17000,true,12700,19125
4902228,6000,true,580,6750
4902228,10000,true,350,11250
4902229,6000,true,3600,6750
4902229,17000,true,8200,19125
4902229,10000,true,3700,11250
4902229,10000,true,3000,11250
4902230,6000,true,1830,6750
4902230,17000,true,2910,19125
4902231,6000,true,4000,6750
4902231,17000,true,12500,19125
4902231,17000,true,12600,19125
4902231,17000,true,12400,19125
4902232,6000,true,4500,6750
4902232,17000,true,13700,19125
4902232,17000,true,12500,19125
4902232,17000,true,9500,19125
4902233,6000,true,550,6750
4902233,10000,true,390,11250
4902234,6000,true,900,6750
4902234,10000,true,890,11250
4902236,6000,true,530,6750
4902236,10000,true,400,11250
4902237,6000,true,630,6750
4902237,10000,true,440,11250
4902238,6000,true,2200,6750
4902238,10000,true,3600,11250
4902240,6000,true,1650,6750
4902240,10000,true,2140,11250
4902242,6000,true,1390,6750
4902242,10000,true,1000,11250
4902243,6000,true,2700,6750
4902243,10000,true,5300,11250
4902243,17000,true,5200,19125
4902245,6000,true,520,6750
4902245,10000,true,440,11250
4902246,6000,true,3400,6750
